 -28.755566581847251	-817.198967961483390	 177.883286972012850
-100.851735031858520	-883.917523829682640	 442.444682673529370
 -83.451823738310097	-862.348328038135490	 353.297783767922400
 -59.270228070796811	-840.142213342587410	 265.347808595457540
 -31.907260082716455	-817.540689269844050	 177.591890394628620
 -31.907260082716455	-817.540689269844050	 177.591890394628620
 -21.548304748125847	-806.707023527703090	 133.948982962896390
 -21.548304748125847	-806.707023527703090	 133.948982962896390
 -62.418808126153806	-840.396094135268190	 264.656457043806140
   7.794019336731318	-776.006718049334720	  10.445834725389910
 -30.983087134344959	-807.837653712932140	 133.570107183113090
 -20.845391669370521	-797.364348375464600	  91.480026679660753
  25.176694470088599	-757.698271188706490	 -63.146715068850149
 -11.020121542734106	-787.208254131967460	  50.690999626391665
 -11.020121542734106	-787.208254131967460	  50.690999626391665
  53.646744039882719	-727.166238258868020	-185.963163539880410
 -11.020121542734106	-787.208254131967460	  50.690999626391665
 -11.020121542734106	-787.208254131967460	  50.690999626391665
-155.922548329691780	-905.819481061862690	 510.974614308287470
-162.634397432671850	-916.006188874615190	 554.050879730073350
-136.369542511038360	-895.279415516059200	 473.876166409508930
-113.559844815411750	-884.366156190194370	 437.003866158349470
-117.280629960672610	-894.793749974198700	 482.915416583329890
-107.684455853306820	-894.531918813511990	 487.380852900189270
-101.267050480594140	-894.349318188230310	 490.333656910028990
 -88.382821553818047	-893.962748023842100	 496.172907945254390
 -68.813152678002609	-882.674106903779720	 455.660622906591300
 -81.792187088504392	-904.300774882392030	 547.815080411014260
 -65.670132030676726	-893.207830797773230	 506.138125146855830
 -89.172075002162643	-935.707510990126930	 688.652999055258650
 -94.391390120626539	-946.018342577746810	 733.281087122971030
 -95.904746403027005	-956.195247517176650	 779.513003622292670
 -65.337823202580225	-935.321369309383270	 701.024785917779580
 -71.482438566040514	-955.923300588500520	 792.779766457895680
 -43.109845113737251	-924.371454252117130	 663.566263402851060
 -60.926654682768074	-955.760555846793640	 798.309791064648490
 -22.516827420578572	-923.746984030951240	 672.929965707856350
 -50.890289206820178	-965.707243475371910	 850.394507471344010
 -54.783347940591646	-975.817203108693550	 894.956240169412010
 -32.838604648825275	-965.327506714562450	 859.402104519092750
 -50.734916685623055	-995.626311836913490	 989.289806848170880
 -50.106922321739660	-1005.483923766833200	1035.429821255709200
 -35.685937018893775	-995.327008478491620	 996.895715105718860
 -44.154927839702076	-1025.041419178629400	1129.828189890216900
  63.748843919079675	-874.882057425276000	 498.476556472786910
  83.124451176542152	-861.555697267456940	 448.540652944417900
  -5.280271881187304	-994.532306960260370	1011.401017531238600
  59.014759024447258	-909.057538917598090	 653.606616703446430
  54.755993205467618	-920.218002503929260	 702.713752858791960
  72.704256573866019	-919.099209597142590	 708.279736533782060
  44.678104243836479	-962.584200806979990	 893.042202614153440
  27.233312697315437	-1003.257811712463600	1071.420779734680500
  57.210547710279826	-972.080334865289610	 944.629031745056180
  46.961029401442538	-1002.415100090183000	1079.352365168492000
  54.894577520192207	-1002.043178689438900	1082.391964541931900
  40.836607456751203	-1042.001304639186200	1259.673060988957600
  33.287854118145390	-1072.079720664911100	1395.006134827365700
  21.022331620489489	-1113.401603766940800	1579.811690476463800
  13.651380108971848	-1156.612234899953600	1776.339290532481500
  27.048138032455519	-1178.564085119503000	1886.510971492992200
  14.982997145809968	-1251.824641942261500	2219.850077678479900
  67.627575808291908	-1249.472126397035000	2240.736038895504900
  12.236950805757120	-1414.077423608809100	2972.152430863720400
 -23.921940396517556	-1568.039631318504200	3665.291730702938400
 -80.537954505433859	-1796.067961040691200	4689.570750892132300
-160.498838535057250	-2116.742276779717900	6129.321399040751200
-201.564878111488500	-2413.351285081655100	7480.736064830842200
-3170.395202087750500	-13611.159966261168000	57624.990792909397000
-1992.552404964371600	-10399.647114837140000	43442.532629662084000
-841.478938566619830	-6559.655972143342300	26328.053884784371000
-293.791356797381130	-4813.127353253810700	18558.426523971677000
-352.866208761473440	-6556.336438084725200	26609.658495026153000
 227.776629853529220	-3805.337883920251400	14199.894306238610000
 391.012798540695940	-2791.078654929504000	9593.249470044045700
 505.757660784107770	-2268.359933953079200	7237.409034017737200
 553.231944159138490	-1885.317480007971900	5488.495725750855900
 588.284690466838130	-1644.672517245902300	4392.631224427742400
 600.292964137995910	-1525.473412903849700	3846.420969774260800
 602.450494273250800	-1547.389701712959800	3949.511780557445500
 603.887635115533500	-1423.968381796498800	3377.155086949697800
 613.007056267304730	-1386.399811942193100	3208.183074813769500
 617.497959581327680	-1318.169348481762000	2893.915924014700500
 623.552287870349690	-1270.787945390063200	2677.434140882523000
 621.647423717770040	-1213.379025255471600	2409.471686016410800
 627.247129791464540	-1212.650222894459800	2409.499931242338800
 628.993889436958850	-1185.235971828889200	2283.151231429526900
 639.384181873060020	-1144.692513252332700	2101.056816074664300
 642.689667661073260	-1131.562339176975200	2042.051413321907400
 640.412731690175630	-1082.967092868733500	1814.816785326778000
 641.823375891392860	-1059.042675603105400	1704.511513916354000
 646.622755438332090	-1058.230475709061000	1703.677803476102300
 667.124407821518730	-949.921218873543920	1213.416051151258700
 669.623925178635430	-937.707241260796540	1158.316609608053100
 667.954333588790520	-926.327891164518520	1104.540042101441700
 663.842436173261040	-927.229280579775600	1106.188331451806100
 661.275892870067990	-939.501497400875450	1161.501399234100100
 654.403439060100710	-952.588974978439640	1217.968449277593200
 633.851947041600170	-1037.111483225867900	1597.736419541328600
 633.851947041600170	-1037.111483225867900	1597.736419541328600
 630.907478425253090	-1014.629336278932200	1491.502797634067100
 630.907478425253090	-1014.629336278932200	1491.502797634067100
 630.907478425253090	-1014.629336278932200	1491.502797634067100
 630.907478425253090	-1014.629336278932200	1491.502797634067100
 629.520841907295330	-1003.446045533389700	1438.717677582586500
 644.524040552671410	-943.061300095321940	1167.707406099048500
 629.520841907295330	-1003.446045533389700	1438.717677582586500
 644.524040552671410	-943.061300095321940	1167.707406099048500
 630.907478425253090	-1014.629336278932200	1491.502797634067100
 643.211400198103890	-931.703963341800430	1114.240921583631900
 629.520841907295330	-1003.446045533389700	1438.717677582586500
 628.192361465311360	-992.279904717856990	1386.056526816898700
 622.528157429116050	-981.965037435423370	1334.694515052747600
 613.822851762662140	-1029.116213833333600	1548.317484594141400
 613.822851762662140	-1029.116213833333600	1548.317484594141400
 605.689844887563590	-1041.953197641385300	1602.973501244287700
 610.390780008974840	-1041.156177321844600	1602.150345122706800
